discount_rate,quantity_change,issue_type,issue_code,price,invoice_code,product_code,discount,quantity,unit,pkg_quantity
"[24.5, 0, 0]",0,1,Bán,133000,HD.302260.2403.0001,0516B,"[803320, 1064000, 1064000]",8,Can,2.0
"[24.5, 0, 0]",0,1,Bán,42000,HD.302260.2403.0001,LX220106,"[95130, 126000, 126000]",3,Chai,0.25
"[24.5, 0, 0]",0,1,Bán,38000,HD.302260.2403.0001,0512B,"[516420, 684000, 684000]",18,Chai,1.5
"[24.5, 0, 0]",0,1,Bán,39000,HD.302260.2403.0001,LX220111,"[88335, 117000, 117000]",3,Chai,0.25
"[24.5, 0, 0]",0,1,Bán,173000,HD.302260.2403.0001,VL110302,"[261230, 346000, 346000]",2,Can,0.5
"[24.5, 0, 0]",0,1,Bán,12000,HD.302260.2403.0001,XPIZ008001,"[63420, 84000, 84000]",7,Bánh,0.1458333333333333
"[15, 0, 0]",0,1,Bán,63000,HD.302260.2403.0001,DAUAN1012,"[589050, 693000, 693000]",11,Chai,0.7333333333333333
"[20, 0, 0]",0,1,Bán,3450,HD.302260.2403.0001,BOTCANH02,"[303600, 379500, 379500]",110,Gói,2.2
"[20, 0, 0]",0,1,Bán,29000,HD.302260.2403.0001,HV221903,"[116000, 145000, 145000]",5,Chai,0.8333333333333334
"[24.5, 0, 0]",0,1,Bán,15000,HD.302260.2403.0001,SV221303,"[33975, 45000, 45000]",3,Bánh,0.125
"[15, 0, 0]",0,1,Bán,76000,HD.302260.2403.0001,GIAY1003,"[258400, 304000, 304000]",4,Túi,0.4
"[15, 0, 0]",0,1,Bán,63000,HD.302470.2403.0001,DAUAN1012,"[160650, 189000, 189000]",3,Chai,0.2
"[24.5, 0, 0]",0,1,Bán,12000,HD.302470.2403.0001,XPIZ008001,"[54360, 72000, 72000]",6,Bánh,0.125
"[24.5, 0, 0]",0,1,Bán,37000,HD.302470.2403.0001,VL110717,"[167610, 222000, 222000]",6,Chai,0.5
"[24.5, 0, 0]",0,1,Bán,74500,HD.302470.2403.0001,N0402B,"[56247.5, 74500, 74500]",1,Túi,0.125
"[24.5, 0, 0]",0,1,Bán,133000,HD.302470.2403.0001,0516B,"[301245, 399000, 399000]",3,Can,0.75
"[24.5, 0, 0]",0,1,Bán,38000,HD.302470.2403.0001,0512B,"[286900, 380000, 380000]",10,Chai,0.8333333333333334
"[24.5, 0, 0]",0,1,Bán,159000,HD.302470.2403.0001,0318B,"[120045, 159000, 159000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,91000,HD.302470.2403.0001,0209B,"[68705, 91000, 91000]",1,Túi,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,7900,HD.302470.2403.0001,TBT020502,"[11929, 15800, 15800]",2,Gói,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,15000,HD.302470.2403.0001,SV221303,"[79275, 105000, 105000]",7,Bánh,0.2916666666666667
"[24.5, 0, 0]",0,1,Bán,42000,HD.302470.2403.0001,LX220106,"[63420, 84000, 84000]",2,Chai,0.1666666666666666
"[20, 0, 0]",0,1,Bán,3450,HD.303170.2403.0002,BOTCANH02,"[110400, 138000, 138000]",40,Gói,0.8
"[20, 0, 0]",0,1,Bán,29500,HD.303170.2403.0002,BTNMTD2201,"[70800, 88500, 88500]",3,Chai,0.1666666666666666
"[20, 0, 0]",0,1,Bán,61400,HD.303170.2403.0002,HV221906,"[98240, 122800, 122800]",2,Chai,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,133000,HD.324940.2403.0002,0516B,"[100415, 133000, 133000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,194000,HD.324940.2403.0002,N0403B,"[146470, 194000, 194000]",1,Túi,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,145000,HD.324940.2403.0002,NGCM036002,"[328425, 435000, 435000]",3,Túi,0.75
"[24.5, 0, 0]",0,1,Bán,12000,HD.324940.2403.0002,XPIZ008001,"[36240, 48000, 48000]",4,Bánh,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,35000,HD.324940.2403.0002,KDR10309,"[26425, 35000, 35000]",1,Tuýp,0.0416666666666666
"[24.5, 0, 0]",0,1,Bán,35000,HD.324940.2403.0002,KDR10156,"[105700, 140000, 140000]",4,Tuýp,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,32500,HD.324940.2403.0002,ICK021602,"[73612.5, 97500, 97500]",3,Tuýp,0.125
"[15, 0, 0]",0,1,Bán,12800,HD.324940.2403.0002,KHANKR1,"[32640, 38400, 38400]",3,Gói,0.075
"[15, 0, 0]",0,1,Bán,19500,HD.324940.2403.0002,KHANKR2,"[99450, 117000, 117000]",6,Gói,0.12
"[24.5, 0, 0]",0,1,Bán,90000,HD.324940.2403.0002,DGCL020001,"[67950, 90000, 90000]",1,Chai,0.1666666666666666
"[20, 0, 0]",0,1,Bán,3450,HD.324940.2403.0002,BOTCANH02,"[27600, 34500, 34500]",10,Gói,0.2
"[20, 0, 0]",0,1,Bán,31500,HD.324940.2403.0002,HV221904,"[75600, 94500, 94500]",3,Chai,0.25
"[25, 0, 0]",0,1,Bán,28500,HD.324940.2403.0002,HNDS015001,"[299250, 399000, 399000]",14,Gói,1.1666666666666667
"[24.5, 0, 0]",0,1,Bán,91000,HD.324940.2403.0002,0209B,"[137410, 182000, 182000]",2,Túi,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,30000,HD.324940.2403.0002,0515B,"[67950, 90000, 90000]",3,Túi,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,35000,HD.325040.2403.0002,KDR10156,"[26425, 35000, 35000]",1,Tuýp,0.0416666666666666
"[24.5, 0, 0]",0,1,Bán,24000,HD.325040.2403.0002,LX220110,"[90600, 120000, 120000]",5,Chai,0.4166666666666667
"[24.5, 0, 0]",0,1,Bán,42000,HD.325040.2403.0002,LX220106,"[253680, 336000, 336000]",8,Chai,0.6666666666666666
"[24.5, 0, 0]",0,1,Bán,30000,HD.325040.2403.0002,0515B,"[249150, 330000, 330000]",11,Túi,0.6111111111111112
"[24.5, 0, 0]",0,1,Bán,38000,HD.325040.2403.0002,0512B,"[344280, 456000, 456000]",12,Chai,1.0
"[15, 0, 0]",0,1,Bán,76000,HD.325040.2403.0002,GIAY1003,"[129200, 152000, 152000]",2,Túi,0.2
"[15, 0, 0]",0,1,Bán,19500,HD.325040.2403.0002,KHANKR2,"[33150, 39000, 39000]",2,Gói,0.04
"[24.5, 0, 0]",0,1,Bán,74500,HD.325040.2403.0002,N0402B,"[56247.5, 74500, 74500]",1,Túi,0.125
"[24.5, 0, 0]",0,1,Bán,159000,HD.325040.2403.0003,BTCBNG0318,"[240090, 318000, 318000]",2,Combo,0.5
"[24.5, 0, 0]",0,1,Bán,173000,HD.325040.2403.0003,BTCBNG0302,"[783690, 1038000, 1038000]",6,Combo,1.5
"[15, 0, 0]",0,1,Bán,76000,HD.326601.2403.0002,GIAY1003,"[64600, 76000, 76000]",1,Túi,0.1
"[15, 0, 0]",0,1,Bán,315000,HD.326601.2403.0002,DAUAN1015,"[267750, 315000, 315000]",1,Chai,0.25
"[24.5, 0, 0]",0,1,Bán,95000,HD.326601.2403.0003,CST020401,"[71725, 95000, 95000]",1,Chai,0.1666666666666666
"[15, 0, 0]",0,1,Bán,76000,HD.326601.2403.0003,GIAY1003,"[64600, 76000, 76000]",1,Túi,0.1
"[24.5, 0, 0]",0,1,Bán,90000,HD.326601.2403.0004,BTNGCM3301,"[67950, 90000, 90000]",1,Túi,0.1666666666666666
"[15, 0, 0]",0,1,Bán,63000,HD.331420.2403.0001,DAUAN1012,"[160650, 189000, 189000]",3,Chai,0.2
"[24.5, 0, 0]",0,1,Bán,133000,HD.331420.2403.0001,0516B,"[200830, 266000, 266000]",2,Can,0.5
"[24.5, 0, 0]",0,1,Bán,173000,HD.331420.2403.0001,VL110302,"[261230, 346000, 346000]",2,Can,0.5
"[24.5, 0, 0]",0,1,Bán,133000,HD.351700.2403.0026,0516B,"[100415, 133000, 133000]",1,Can,0.25
"[15, 0, 0]",0,1,Bán,63000,HD.351050.2403.0001,DAUAN1012,"[1071000, 1260000, 1260000]",20,Chai,1.3333333333333333
"[24.5, 0, 0]",0,1,Bán,39000,HD.351050.2403.0001,LX220111,"[29445, 39000, 39000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,91000,HD.351050.2403.0001,0209B,"[68705, 91000, 91000]",1,Túi,0.1666666666666666
"[15, 0, 0]",0,1,Bán,76000,HD.351050.2403.0001,GIAY1003,"[193800, 228000, 228000]",3,Túi,0.3
"[24.5, 0, 0]",0,1,Bán,15000,HD.355610.2403.0001,SV221303,"[113250, 150000, 150000]",10,Bánh,0.4166666666666667
"[20, 0, 0]",0,1,Bán,3450,HD.355610.2403.0002,BOTCANH02,"[55200, 69000, 69000]",20,Gói,0.4
"[15, 0, 0]",0,1,Bán,76000,HD.355610.2403.0003,GIAY1003,"[323000, 380000, 380000]",5,Túi,0.5
"[24.5, 0, 0]",0,1,Bán,35000,HD.382832.2403.0006,KDR10309,"[369950, 490000, 490000]",14,Tuýp,0.5833333333333334
"[24.5, 0, 0]",0,1,Bán,10500,HD.382832.2403.0007,0311B,"[87202.5, 115500, 115500]",11,Túi,0.9166666666666666
"[24.5, 0, 0]",0,1,Bán,30000,HD.382832.2403.0008,0515B,"[679500, 900000, 900000]",30,Túi,1.6666666666666667
"[24.5, 0, 0]",0,1,Bán,38000,HD.382832.2403.0009,0512B,"[545110, 722000, 722000]",19,Chai,1.5833333333333333
"[24.5, 0, 0]",0,1,Bán,133000,HD.382832.2403.0010,0516B,"[1004150, 1330000, 1330000]",10,Can,2.5
"[24.5, 0, 0]",0,1,Bán,133000,HD.382832.2403.0011,0516B,"[1004150, 1330000, 1330000]",10,Can,2.5
"[15, 0, 0]",0,1,Bán,76000,HD.382832.2403.0012,GIAY1003,"[452200, 532000, 532000]",7,Túi,0.7
"[20, 0, 0]",0,1,Bán,3450,HD.382832.2403.0013,BOTCANH02,"[248400, 310500, 310500]",90,Gói,1.8
"[24.5, 0, 0]",0,1,Bán,35000,HD.404120.2403.0003,KDR10309,"[26425, 35000, 35000]",1,Tuýp,0.0416666666666666
"[20, 0, 0]",0,1,Bán,3450,HD.404120.2403.0003,BOTCANH02,"[71760, 89700, 89700]",26,Gói,0.52
"[15, 0, 0]",0,1,Bán,63000,HD.404120.2403.0003,DAUAN1012,"[53550, 63000, 63000]",1,Chai,0.0666666666666666
"[24.5, 0, 0]",0,1,Bán,60000,HD.404120.2403.0003,0707B,"[45300, 60000, 60000]",1,Túi,0.125
"[24.5, 0, 0]",0,1,Bán,109000,HD.412230.2403.0002,VL220211,"[246885, 327000, 327000]",3,Can,0.5
"[24.5, 0, 0]",0,1,Bán,74500,HD.412230.2403.0002,N0402B,"[168742.5, 223500, 223500]",3,Túi,0.375
"[24.5, 0, 0]",0,1,Bán,133000,HD.412230.2403.0002,0516B,"[200830, 266000, 266000]",2,Can,0.5
"[24.5, 0, 0]",0,1,Bán,15000,HD.412230.2403.0002,SV221303,"[101925, 135000, 135000]",9,Bánh,0.375
"[24.5, 0, 0]",0,1,Bán,173000,HD.412230.2403.0002,VL110302,"[653075, 865000, 865000]",5,Can,1.25
"[24.5, 0, 0]",0,1,Bán,38000,HD.412580.2403.0004,0512B,"[28690, 38000, 38000]",1,Chai,0.0833333333333333
"[20, 0, 0]",0,1,Bán,29000,HD.412580.2403.0004,HV221903,"[23200, 29000, 29000]",1,Chai,0.1666666666666666
"[15, 0, 0]",0,1,Bán,63000,HD.412580.2403.0004,DAUAN1012,"[107100, 126000, 126000]",2,Chai,0.1333333333333333
"[24.5, 0, 0]",0,1,Bán,109000,HD.412580.2403.0004,VL220211,"[82295, 109000, 109000]",1,Can,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,74500,HD.412580.2403.0004,N0402B,"[168742.5, 223500, 223500]",3,Túi,0.375
"[24.5, 0, 0]",0,1,Bán,145000,HD.412580.2403.0005,NGCM036002,"[218950, 290000, 290000]",2,Túi,0.5
"[24.5, 0, 0]",0,1,Bán,74500,HD.412620.2403.0002,N0402B,"[112495, 149000, 149000]",2,Túi,0.25
"[24.5, 0, 0]",0,1,Bán,15000,HD.412620.2403.0002,SV221303,"[22650, 30000, 30000]",2,Bánh,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,30000,HD.412620.2403.0002,0515B,"[45300, 60000, 60000]",2,Túi,0.1111111111111111
"[24.5, 0, 0]",0,1,Bán,159000,HD.416220.2403.0002,BTCBNG0318,"[480180, 636000, 636000]",4,Combo,1.0
"[24.5, 0, 0]",0,1,Bán,60000,HD.416220.2403.0002,0707B,"[135900, 180000, 180000]",3,Túi,0.375
"[24.5, 0, 0]",0,1,Bán,59000,HD.416220.2403.0002,ILS010401,"[44545, 59000, 59000]",1,Chai,0.1666666666666666
"[15, 0, 0]",0,1,Bán,19500,HD.416220.2403.0002,KHANKR2,"[82875, 97500, 97500]",5,Gói,0.1
"[24.5, 0, 0]",0,1,Bán,109000,HD.416220.2403.0002,VL220211,"[164590, 218000, 218000]",2,Can,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,35000,HD.416350.2403.0001,KDR10309,"[79275, 105000, 105000]",3,Tuýp,0.125
"[24.5, 0, 0]",0,1,Bán,60000,HD.416350.2403.0001,0707B,"[45300, 60000, 60000]",1,Túi,0.125
"[24.5, 0, 0]",0,1,Bán,109000,HD.416350.2403.0001,VL220211,"[164590, 218000, 218000]",2,Can,0.3333333333333333
"[15, 0, 0]",0,1,Bán,19500,HD.412600.2403.0003,KHANKR2,"[16575, 19500, 19500]",1,Gói,0.02
"[15, 0, 0]",0,1,Bán,76000,HD.412600.2403.0003,GIAY1003,"[64600, 76000, 76000]",1,Túi,0.1
"[24.5, 0, 0]",0,1,Bán,10500,HD.412600.2403.0003,0311B,"[15855, 21000, 21000]",2,Túi,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,159000,HD.412600.2403.0003,0318B,"[120045, 159000, 159000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,15000,HD.412600.2403.0003,SV221303,"[11325, 15000, 15000]",1,Bánh,0.0416666666666666
"[24.5, 0, 0]",0,1,Bán,38000,HD.412600.2403.0004,0512B,"[28690, 38000, 38000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,42000,HD.412600.2403.0004,LX220106,"[95130, 126000, 126000]",3,Chai,0.25
"[24.5, 0, 0]",0,1,Bán,33000,HD.412600.2403.0004,HS110101,"[24915, 33000, 33000]",1,Hộp,0.0208333333333333
"[24.5, 0, 0]",0,1,Bán,30000,HD.412600.2403.0004,0515B,"[22650, 30000, 30000]",1,Túi,0.0555555555555555
"[24.5, 0, 0]",0,1,Bán,133000,HD.412600.2403.0004,0516B,"[200830, 266000, 266000]",2,Can,0.5
"[24.5, 0, 0]",0,1,Bán,60000,HD.412600.2403.0004,0707B,"[45300, 60000, 60000]",1,Túi,0.125
"[24.5, 0, 0]",0,1,Bán,74500,HD.412600.2403.0004,N0402B,"[168742.5, 223500, 223500]",3,Túi,0.375
"[24.5, 0, 0]",0,1,Bán,109000,HD.412600.2403.0004,VL220211,"[329180, 436000, 436000]",4,Can,0.6666666666666666
"[24.5, 0, 0]",0,1,Bán,33000,HD.412600.2403.0005,HS110101,"[74745, 99000, 99000]",3,Hộp,0.0625
"[24.5, 0, 0]",0,1,Bán,59000,HD.412600.2403.0005,ILS010401,"[89090, 118000, 118000]",2,Chai,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,25000,HD.412600.2403.0005,RCPL022001,"[94375, 125000, 125000]",5,Túi,0.4166666666666667
"[20, 0, 0]",0,1,Bán,50100,HD.412600.2403.0005,HV221905,"[40080, 50100, 50100]",1,Chai,0.0833333333333333
"[20, 0, 0]",0,1,Bán,25700,HD.412600.2403.0005,MALAY030101,"[102800, 128500, 128500]",5,Lon,0.2083333333333333
"[15, 0, 0]",0,1,Bán,63000,HD.415810.2403.0002,DAUAN1012,"[160650, 189000, 189000]",3,Chai,0.2
"[15, 0, 0]",0,1,Bán,76000,HD.415810.2403.0002,GIAY1003,"[64600, 76000, 76000]",1,Túi,0.1
"[15, 0, 0]",0,1,Bán,19500,HD.415810.2403.0002,KHANKR2,"[33150, 39000, 39000]",2,Gói,0.04
"[24.5, 0, 0]",0,1,Bán,95000,HD.415810.2403.0002,CST020401,"[71725, 95000, 95000]",1,Chai,0.1666666666666666
"[20, 0, 0]",0,1,Bán,36000,HD.415810.2403.0002,TKU020701,"[57600, 72000, 72000]",2,Gói,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,34000,HD.415810.2403.0002,LX220711,"[25670, 34000, 34000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,91000,HD.415810.2403.0002,IRC010101,"[412230, 546000, 546000]",6,Can,1.5
"[24.5, 0, 0]",0,1,Bán,74500,HD.415930.2403.0002,N0402B,"[56247.5, 74500, 74500]",1,Túi,0.125
"[24.5, 0, 0]",0,1,Bán,30000,HD.415930.2403.0002,0515B,"[45300, 60000, 60000]",2,Túi,0.1111111111111111
"[24.5, 0, 0]",0,1,Bán,35000,HD.416264.2403.0002,KDR10309,"[26425, 35000, 35000]",1,Tuýp,0.0416666666666666
"[15, 0, 0]",0,1,Bán,63000,HD.416264.2403.0002,DAUAN1012,"[53550, 63000, 63000]",1,Chai,0.0666666666666666
"[15, 0, 0]",0,1,Bán,63000,HD.416270.2403.0002,DAUAN1012,"[53550, 63000, 63000]",1,Chai,0.0666666666666666
"[24.5, 0, 0]",0,1,Bán,42000,HD.416270.2403.0002,LX220106,"[158550, 210000, 210000]",5,Chai,0.4166666666666667
"[24.5, 0, 0]",0,1,Bán,60000,HD.416270.2403.0002,0707B,"[90600, 120000, 120000]",2,Túi,0.25
"[24.5, 0, 0]",0,1,Bán,133000,HD.416270.2403.0002,0516B,"[200830, 266000, 266000]",2,Can,0.5
"[24.5, 0, 0]",0,1,Bán,38000,HD.416270.2403.0002,0512B,"[57380, 76000, 76000]",2,Chai,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,15000,HD.416270.2403.0002,SV221303,"[33975, 45000, 45000]",3,Bánh,0.125
"[15, 0, 0]",0,1,Bán,113400,HD.416270.2403.0002,DAUAN1014,"[96390, 113400, 113400]",1,Chai,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,35000,HD.416290.2403.0015,KDR10309,"[26425, 35000, 35000]",1,Tuýp,0.0416666666666666
"[24.5, 0, 0]",0,1,Bán,30000,HD.416290.2403.0016,0515B,"[22650, 30000, 30000]",1,Túi,0.0555555555555555
"[24.5, 0, 0]",0,1,Bán,133000,HD.416360.2403.0002,0516B,"[100415, 133000, 133000]",1,Can,0.25
"[15, 0, 0]",0,1,Bán,113400,HD.416360.2403.0002,DAUAN1014,"[96390, 113400, 113400]",1,Chai,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,25000,HD.416360.2403.0002,RCPL022001,"[18875, 25000, 25000]",1,Túi,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,30000,HD.416360.2403.0002,0515B,"[22650, 30000, 30000]",1,Túi,0.0555555555555555
"[24.5, 0, 0]",0,1,Bán,38000,HD.416375.2403.0002,0512B,"[86070, 114000, 114000]",3,Chai,0.25
"[24.5, 0, 0]",0,1,Bán,35000,HD.416375.2403.0002,KDR10309,"[184975, 245000, 245000]",7,Tuýp,0.2916666666666667
"[24.5, 0, 0]",0,1,Bán,95000,HD.416375.2403.0002,CST020401,"[71725, 95000, 95000]",1,Chai,0.1666666666666666
"[20, 0, 0]",0,1,Bán,3450,HD.416375.2403.0002,BOTCANH02,"[5520, 6900, 6900]",2,Gói,0.04
"[24.5, 0, 0]",0,1,Bán,15000,HD.416375.2403.0002,SV221303,"[11325, 15000, 15000]",1,Bánh,0.0416666666666666
"[24.5, 0, 0]",0,1,Bán,42000,HD.416375.2403.0002,LX220106,"[126840, 168000, 168000]",4,Chai,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,15000,HD.416380.2403.0002,SV221303,"[90600, 120000, 120000]",8,Bánh,0.3333333333333333
"[15, 0, 0]",0,1,Bán,113400,HD.416380.2403.0002,DAUAN1014,"[192780, 226800, 226800]",2,Chai,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,173000,HD.416380.2403.0002,BTCBNG0302,"[261230, 346000, 346000]",2,Combo,0.5
"[24.5, 0, 0]",0,1,Bán,42000,HD.416380.2403.0002,LX220106,"[63420, 84000, 84000]",2,Chai,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,34000,HD.416380.2403.0002,N0404B,"[25670, 34000, 34000]",1,Túi,0.05
"[24.5, 0, 0]",0,1,Bán,74500,HD.416380.2403.0002,N0402B,"[56247.5, 74500, 74500]",1,Túi,0.125
"[24.5, 0, 0]",0,1,Bán,60000,HD.416380.2403.0002,0707B,"[90600, 120000, 120000]",2,Túi,0.25
"[24.5, 0, 0]",0,1,Bán,133000,HD.416380.2403.0002,0516B,"[301245, 399000, 399000]",3,Can,0.75
"[24.5, 0, 0]",0,1,Bán,91000,HD.416380.2403.0002,0209B,"[274820, 364000, 364000]",4,Túi,0.6666666666666666
"[24.5, 0, 0]",0,1,Bán,159000,HD.416400.2403.0002,BTCBNG0318,"[240090, 318000, 318000]",2,Combo,0.5
"[15, 0, 0]",0,1,Bán,113400,HD.416400.2403.0002,DAUAN1014,"[481950, 567000, 567000]",5,Chai,0.8333333333333334
"[20, 0, 0]",0,1,Bán,3450,HD.416400.2403.0002,BOTCANH02,"[55200, 69000, 69000]",20,Gói,0.4
"[15, 0, 0]",0,1,Bán,19500,HD.416400.2403.0002,KHANKR2,"[82875, 97500, 97500]",5,Gói,0.1
"[24.5, 0, 0]",0,1,Bán,109000,HD.416400.2403.0002,VL220211,"[164590, 218000, 218000]",2,Can,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,42000,HD.416400.2403.0002,LX220106,"[158550, 210000, 210000]",5,Chai,0.4166666666666667
"[24.5, 0, 0]",0,1,Bán,59000,HD.416400.2403.0002,ILS010401,"[44545, 59000, 59000]",1,Chai,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,109000,HD.416540.2403.0008,VL220211,"[82295, 109000, 109000]",1,Can,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,32500,HD.416540.2403.0008,ICK021602,"[49075, 65000, 65000]",2,Tuýp,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,42000,HD.416560.2403.0002,LX220106,"[158550, 210000, 210000]",5,Chai,0.4166666666666667
"[24.5, 0, 0]",0,1,Bán,173000,HD.416560.2403.0002,BTCBNG0302,"[130615, 173000, 173000]",1,Combo,0.25
"[24.5, 0, 0]",0,1,Bán,133000,HD.416560.2403.0002,0516B,"[100415, 133000, 133000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,34000,HD.416560.2403.0002,N0404B,"[51340, 68000, 68000]",2,Túi,0.1
"[24.5, 0, 0]",0,1,Bán,34000,HD.416560.2403.0002,LX220713,"[77010, 102000, 102000]",3,Chai,0.25
"[24.5, 0, 0]",0,1,Bán,35000,HD.416560.2403.0002,KDR10309,"[264250, 350000, 350000]",10,Tuýp,0.4166666666666667
"[24.5, 0, 0]",0,1,Bán,74500,HD.416560.2403.0002,N0402B,"[112495, 149000, 149000]",2,Túi,0.25
"[20, 0, 0]",0,1,Bán,3450,HD.416580.2403.0002,BOTCANH02,"[27600, 34500, 34500]",10,Gói,0.2
"[24.5, 0, 0]",0,1,Bán,194000,HD.416580.2403.0002,N0403B,"[146470, 194000, 194000]",1,Túi,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,159000,HD.416610.2403.0002,0318B,"[120045, 159000, 159000]",1,Can,0.25
"[15, 0, 0]",0,1,Bán,63000,HD.412260.2403.0002,DAUAN1012,"[3105900, 3654000, 3654000]",58,Chai,3.8666666666666663
"[15, 0, 0]",0,1,Bán,113400,HD.412260.2403.0002,DAUAN1014,"[578340, 680400, 680400]",6,Chai,1.0
"[24.5, 0, 0]",0,1,Bán,35000,HD.415744.2403.0002,KDR10309,"[105700, 140000, 140000]",4,Tuýp,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,38000,HD.415744.2403.0002,0512B,"[57380, 76000, 76000]",2,Chai,0.1666666666666666
"[15, 0, 0]",0,1,Bán,63000,HD.415744.2403.0002,DAUAN1012,"[267750, 315000, 315000]",5,Chai,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,24000,HD.415744.2403.0002,LX220110,"[54360, 72000, 72000]",3,Chai,0.25
"[24.5, 0, 0]",0,1,Bán,30000,HD.415744.2403.0002,0515B,"[67950, 90000, 90000]",3,Túi,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,173000,HD.415744.2403.0002,VL110302,"[130615, 173000, 173000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,34000,HD.416030.2403.0001,N0404B,"[25670, 34000, 34000]",1,Túi,0.05
"[24.5, 0, 0]",0,1,Bán,60000,HD.416030.2403.0001,0707B,"[90600, 120000, 120000]",2,Túi,0.25
"[24.5, 0, 0]",0,1,Bán,133000,HD.416030.2403.0001,0516B,"[100415, 133000, 133000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,30000,HD.416030.2403.0001,0515B,"[135900, 180000, 180000]",6,Túi,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,42000,HD.416030.2403.0001,LX220106,"[95130, 126000, 126000]",3,Chai,0.25
"[24.5, 0, 0]",0,1,Bán,39000,HD.416030.2403.0001,LX220111,"[88335, 117000, 117000]",3,Chai,0.25
"[24.5, 0, 0]",0,1,Bán,24000,HD.416030.2403.0001,LX220110,"[54360, 72000, 72000]",3,Chai,0.25
"[24.5, 0, 0]",0,1,Bán,38000,HD.416030.2403.0001,0512B,"[143450, 190000, 190000]",5,Chai,0.4166666666666667
"[24.5, 0, 0]",0,1,Bán,159000,HD.416030.2403.0001,0318B,"[240090, 318000, 318000]",2,Can,0.5
"[24.5, 0, 0]",0,1,Bán,91000,HD.416030.2403.0001,0209B,"[68705, 91000, 91000]",1,Túi,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,35000,HD.416030.2403.0001,KDR10309,"[132125, 175000, 175000]",5,Tuýp,0.2083333333333333
"[24.5, 0, 0]",0,1,Bán,15000,HD.416030.2403.0001,SV221303,"[33975, 45000, 45000]",3,Bánh,0.125
"[20, 0, 0]",0,1,Bán,3450,HD.416290.2403.0017,BOTCANH02,"[16560, 20700, 20700]",6,Gói,0.12
"[24.5, 0, 0]",0,1,Bán,38000,HD.416290.2403.0018,0512B,"[28690, 38000, 38000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,39000,HD.416290.2403.0019,LX220111,"[29445, 39000, 39000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,173000,HD.416440.2403.0002,BTCBNG0302,"[130615, 173000, 173000]",1,Combo,0.25
"[24.5, 0, 0]",0,1,Bán,42000,HD.416440.2403.0002,LX220106,"[158550, 210000, 210000]",5,Chai,0.4166666666666667
"[24.5, 0, 0]",0,1,Bán,38000,HD.416440.2403.0002,0512B,"[57380, 76000, 76000]",2,Chai,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,133000,HD.416440.2403.0002,0516B,"[200830, 266000, 266000]",2,Can,0.5
"[24.5, 0, 0]",0,1,Bán,42000,HD.424310.2403.0003,LX220106,"[95130, 126000, 126000]",3,Chai,0.25
"[24.5, 0, 0]",0,1,Bán,34000,HD.424310.2403.0004,LX220711,"[25670, 34000, 34000]",1,Chai,0.0833333333333333
